k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
2.25000 0.56900298107123492564 0.28638000283567471849 0.13455733617282250592 0.06127499743994830467
2.26000 0.57025738920947999233 0.28734157096568380130 0.13506048898439507178 0.06150212528053870809
2.27000 0.57151795393917126376 0.28831052487406683138 0.13556791331507189735 0.06173119374784721836
2.28000 0.57278467238125518879 0.28928689576810229234 0.13607962999647352231 0.06196221225365784735
2.29000 0.57405754165667877142 0.29027071485506961146 0.13659565986022081940 0.06219519020975471102
2.30000 0.57533655888638812748 0.29126201334224743889 0.13711602373793441156 0.06243013702792184899
2.31000 0.57662172119133003889 0.29226082243691459128 0.13764074246123492173 0.06266706211994328701
2.32000 0.57791302569245095455 0.29326717334634999634 0.13816983686174311163 0.06290597489760310634
2.33000 0.57921046951069743436 0.29428109727783269278 0.13870332777107968747 0.06314688477268536049
2.34000 0.58051404976701626026 0.29530262543864138625 0.13924123602086524443 0.06338980115697409601
2.35000 0.58182376358235354807 0.29633178903605505994 0.13978358244272057198 0.06363473346225337335
2.36000 0.58313960807765607974 0.29736861927735258604 0.14033038786826629307 0.06388169110030723907
2.37000 0.58446158037387063722 0.29841314736981289224 0.14088167312912314166 0.06413068348291976750
2.38000 0.58578967759194344733 0.29946540452071479521 0.14143745905691179621 0.06438172002187500520
2.39000 0.58712389685282118101 0.30052542193733738918 0.14199776648325296291 0.06463481012895699873
2.41006 0.58986516282936607425 0.30293725633550705467 0.14323136575457851016 0.06543256840869551838
2.44006 0.59373033369439598417 0.30585125846453609100 0.14459187515177743255 0.06583511138778945504
2.47007 0.59769367195862033171 0.30889326962425334155 0.14607620111362015769 0.06634942187833009486
2.50007 0.60177367580759166810 0.31209252252196045818 0.14771135547174607527 0.06700300151870189347
2.53007 0.60598009276628306274 0.31546560970700804338 0.14950891745898697849 0.06780579553318659414
2.56007 0.61031299060340271634 0.31901542972179652846 0.15146456421505105627 0.06874983872197916457
2.59007 0.61476315803755754441 0.32273203323312243951 0.15355977426792788432 0.06981132319511415552
2.62007 0.61931372026100839356 0.32659514279900825340 0.15576536322848072436 0.07095470836987795293
2.65007 0.62394269907591171087 0.33057790728816760506 0.15804628127368861024 0.07213823722095943913
2.68007 0.62862613499881847545 0.33465130898938610926 0.16036695975275647164 0.07332006141584745951
2.71007 0.63334133180217333514 0.33878858388104926558 0.16269645442408880998 0.07446412921054958167
2.74007 0.63806978754874510429 0.34296904704733244262 0.16501269608902102703 0.07554505566354320634
2.77007 0.64279943702487885027 0.34718082746238554392 0.16730531260851194686 0.07655136150136634954
2.80007 0.64752593803102165282 0.35142219055104378933 0.16957670489890608323 0.07748670867562602871
2.83008 0.65225287204014714693 0.35570133684499272153 0.17184131124012322345 0.07836904227503575793
2.86008 0.65699087880603923573 0.36003478079721573657 0.17412324377038093659 0.07922783110074455015
2.89008 0.66175588452467903888 0.36444460597587835515 0.17645269484620795808 0.08009984538173826885
2.92008 0.66656669611396035524 0.36895503638495313892 0.17886166167189632148 0.08102408859398893548
2.95008 0.67144230639593660559 0.37358884104588341302 0.18137960751131829151 0.08203659011140324031
2.98008 0.67639927868780480580 0.37836409229758033446 0.18402966074793997153 0.08316575796672755205
3.01008 0.68144955347016877845 0.38329172987975612674 0.18682585487914460387 0.08442889103292236519
3.04008 0.68659894988765368673 0.38837425467899816534 0.18977174975444516258 0.08583027421056300954
3.07008 0.69184653188404854340 0.39360570758606605590 0.19286057160545094780 0.08736105487554929327
3.10008 0.69718488769236364178 0.39897290451979289250 0.19607679573631547898 0.08900085563309366454
3.13008 0.70260124885906305447 0.40445772391879081242 0.19939890058818321439 0.09072085023994744257
3.16008 0.70807926715257207828 0.41004010133368101743 0.20280287109256908695 0.09248784607349405662
3.19008 0.71360118816291628896 0.41570129539715877653 0.20626594165853354146 0.09426880038728338573
3.22009 0.71915011844630383209 0.42142696114892502779 0.20977005441276513897 0.09603516167132329640
3.25009 0.72471208269542253255 0.42720960251037859434 0.21330456582240681085 0.09776647349142304766
3.28009 0.73027760699282717738 0.43305006902447235051 0.21686785418987225560 0.09945279703698084450
3.31009 0.73584263692357332332 0.43895789866001932999 0.22046764329602497323 0.10109568176409167162
3.34009 0.74140869430330047507 0.44495046898202494923 0.22412003999930243947 0.10270761596066969867
3.37009 0.74698228015766388044 0.45105108112894415351 0.22784746031427058344 0.10431009279850966820
3.40009 0.75257363037943281192 0.45728624302925302558 0.23167576548514826063 0.10593060535071761874
3.43009 0.75819501143490564132 0.46368252163160650348 0.23563102776677063988 0.10759901345267568196
3.46009 0.76385879669205181131 0.47026338575943860132 0.23973638322086082697 0.10934379077233290223
3.49009 0.76957558353829391695 0.47704645586600058493 0.24400940265347681457 0.11118865570928307407
3.52009 0.77535259622867380713 0.48404151652825944119 0.24846032746794130541 0.11315001803153072746
3.55009 0.78119257275135089991 0.49124954128781395113 0.25309138803638342452 0.11523554656547985164
3.58010 0.78709326329226347863 0.49866284253987813724 0.25789726723593353608 0.11744400074542124535
3.61010 0.79304758334787384122 0.50626631035021207872 0.26286661300507502270 0.11976629347948505866
3.64010 0.79904437778718251373 0.51403956317891219552 0.26798436294710886729 0.12218758855665728946
3.67010 0.80506967462268441693 0.52195971877480440426 0.27323453981899026299 0.12469010430890098418
3.70010 0.81110824865297803665 0.53000441931658837103 0.27860312230785816423 0.12725621289916963508
3.73010 0.81714528233538585855 0.53815471986552831929 0.28408059674456431765 0.12987140069541119880
3.76010 0.82316790741601353343 0.54639747534601690315 0.28966385048798570789 0.13252669080643963984
