k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
1.99000 0.71239100333283511546 0.40477474361900278588 0.17433823074510568230 0.06424136004965305680
2.00000 0.71018778822466166467 0.40365988569107630335 0.17427830631731891509 0.06432923283178837437
2.01000 0.70801059984313341467 0.40256188794082059523 0.17422319526904847531 0.06441901535715499616
2.02000 0.70585942994149186713 0.40148076954460121257 0.17417294184157483539 0.06451072640187917318
2.03000 0.70373427027297885683 0.40041654967878315130 0.17412759027617874530 0.06460438474208721193
2.04000 0.70163511259083632954 0.39936924751973185144 0.17408718481414056645 0.06470000915390530793
2.05000 0.69956194864830634206 0.39833888224381247545 0.17405176969674093779 0.06479761841345976769
2.06000 0.69751477019863061813 0.39732547302739029682 0.17402138916526055379 0.06489723129687688385
2.07000 0.69549356899505088148 0.39632903904683070007 0.17399608746097980361 0.06499886658028283803
2.08000 0.69349833679080896687 0.39534959947849868112 0.17397590882517929844 0.06510254303980395063
2.09000 0.69152906533914704212 0.39438717349875984652 0.17396089749913967726 0.06520827945156648653
2.10000 0.68958574639330683098 0.39344178028397913671 0.17395109772414146798 0.06531609459169668286
2.11000 0.68766837170652994615 0.39251343901052210272 0.17394655374146519855 0.06542600723632080451
2.12000 0.68577693303205888853 0.39160216885475396253 0.17394730979239156343 0.06553803616156517187
2.13000 0.68391142212313493776 0.39070798899303987861 0.17395341011820097954 0.06565220014355595268
2.14000 0.68207183073300015064 0.38983091860174512444 0.17396489896017408583 0.06576851795841948123
2.15000 0.68025815061489647295 0.38897097685723497351 0.17398182055959146575 0.06588700838228198076
2.16000 0.67847037352206551741 0.38812818293587469931 0.17400421915773361947 0.06600769019126975778
2.17000 0.67670849120774945185 0.38730255601402968635 0.17403213899588118596 0.06613058216150903557
2.18000 0.67497249542518988896 0.38649411526806493056 0.17406562431531469315 0.06625570306912607899
2.19000 0.67326237792762877454 0.38570287987434598298 0.17410471935731469673 0.06638307169024716681
2.20000 0.67157813046830816539 0.38492886900923800608 0.17414946836316180789 0.06651270680099856392
2.21000 0.66991974480046967422 0.38417210184910627335 0.17419991557413658234 0.06664462717750653520
2.22000 0.66828721267735513578 0.38343259757031589174 0.17425610523151960352 0.06677885159589731778
2.23000 0.66668052585220671791 0.38271037534923241230 0.17431808157659137160 0.06691539883229720431
2.24000 0.66509967607826592229 0.38200545436222083096 0.17438588885063247003 0.06705428766283244579
2.25000 0.66354465510877502776 0.38131785378564669875 0.17445957129492356552 0.06719553686362930711
2.26000 0.66201545469697542501 0.38064759279587495611 0.17453917315074513050 0.06733916521081403928
2.27000 0.66051206659610928185 0.37999469056927115407 0.17462473865937772066 0.06748519148051293493
2.28000 0.65903448255941854406 0.37935916628220045510 0.17471631206210200271 0.06763363444885223119
2.29000 0.65758269434014482435 0.37874103911102813269 0.17481393760019844907 0.06778451289195820684
2.30000 0.65615669369152995749 0.37814032823211940482 0.17491765951494764320 0.06793784558595709899
2.31000 0.65475647236681622232 0.37755705282183948945 0.17502752204763022403 0.06809365130697520030
2.32000 0.65338202211924500951 0.37699123205655382662 0.17514356943952660850 0.06825194883113874789
2.33000 0.65203333470205837585 0.37644288511262752328 0.17526584593191751882 0.06841275693457403440
2.34000 0.65071040186849815612 0.37591203116642596394 0.17539439576608345517 0.06857609439340729696
2.35000 0.64941321537180618506 0.37539868939431436656 0.17552926318330500099 0.06874197998376482821
2.36000 0.64814176696522463050 0.37490287897265794914 0.17567049242486271199 0.06891043248177285141
2.37000 0.64689604840199510516 0.37442461907782209618 0.17581812773203719935 0.06908147066355767307
2.38000 0.64567605143535922174 0.37396392888617191463 0.17597221334610893551 0.06925511330524550258
2.39000 0.64448176781855925910 0.37352082757407284452 0.17613279350835858716 0.06943137918296266031
2.40000 0.64331318930483705198 0.37309533431789010383 0.17629991246006665451 0.06961028707283538342
2.41000 0.64217030764743410209 0.37268746829398879949 0.17647361444251372098 0.06979185575098992289
2.42000 0.64105311459959279929 0.37229724867873448257 0.17665394369698039778 0.06997610399355257138
2.43000 0.63996160191455442323 0.37192469464849209349 0.17684094446474718509 0.07016305057664956601
2.44000 0.63889576134556136378 0.37156982537962712776 0.17703466098709472187 0.07035271427640717168
2.45000 0.63785558464585512262 0.37123266004850485889 0.17723513750530353605 0.07054511386895166714
2.46000 0.63684106356867764553 0.37091321783149033831 0.17744241826065415557 0.07074026813040928952
2.47000 0.63585218986727110035 0.37061151790494906155 0.17765654749442721938 0.07093819583690633146
2.48000 0.63488895529487687774 0.37032757944524630211 0.17787756944790328317 0.07113891576456904398
2.49000 0.63395135160473703451 0.37006142162874711143 0.17810552836236287488 0.07134244668952369195
2.50000 0.63303937055009362744 0.36981306363181692953 0.17834046847908657796 0.07154880738789654027
2.51000 0.63215300388418826927 0.36958252463082097439 0.17858243403935500360 0.07175801663581385381
2.52000 0.63129224336026301678 0.36936982380212446397 0.17883146928444865198 0.07197009320940186972
2.53000 0.63045708073155959372 0.36917498032209283831 0.17908761845564813431 0.07218505588478689450
2.54000 0.62964750775131983485 0.36899801336709114885 0.17935092579423400627 0.07240292343809513753
2.55000 0.62886351617278557491 0.36883894211348472458 0.17962143554148679581 0.07262371464545290534
2.56000 0.62810509774919898174 0.36869778573763900553 0.17989919193868714187 0.07284744828298644892
2.57000 0.62737224423380166805 0.36857456341591898763 0.18018423922711557239 0.07307414312682203317
2.58000 0.62666494737983546859 0.36846929432469005539 0.18047662164805267082 0.07330381795308592296
2.59000 0.62598319894054244017 0.36838199764031759331 0.18077638344277902060 0.07353649153790436932
2.60000 0.62532699066916419550 0.36831269253916665285 0.18108356885257509417 0.07377218265740365100
2.61000 0.62469631431894279139 0.36826139819760261851 0.18139822211872158597 0.07401091008771001900
2.62000 0.62409116164311995156 0.36822813379199081929 0.18172038748249902396 0.07425269260494975210
2.63000 0.62351152439493784385 0.36821291849869641766 0.18205010918518793606 0.07449754898524908742
2.64000 0.62295739432763808097 0.36821577149408479812 0.18238743146806898898 0.07474549800473433148
2.65000 0.62242876319446249767 0.36823671195452101212 0.18273239857242257189 0.07499655843953167977
2.66000 0.62192562274865292871 0.36827575905637049969 0.18308505473952940701 0.07525074906576745271
2.67000 0.62144796474345143089 0.36833293197599847879 0.18344544421066996676 0.07550808865956788740
2.68000 0.62099578093209961693 0.36840824988977022292 0.18381361122712489009 0.07576859599705926263
2.69000 0.62056906306783965466 0.36850173197405100556 0.18418960003017470495 0.07603228985436781551
2.70000 0.62016780290391326780 0.36861339740520615571 0.18457345486110005028 0.07629918900761986644
2.71000 0.61979199219356229111 0.36874326535960078033 0.18496521996118137077 0.07656931223294159705
2.72000 0.61944162269002855936 0.36889135501360026392 0.18536493957169936087 0.07684267830645935549
2.73000 0.61911668614655401832 0.36905768554356982447 0.18577265793393449300 0.07711930600429932336
2.74000 0.61881717431638039173 0.36924227612587467995 0.18618841928916735062 0.07739921410258780721
2.75000 0.61854307895274995843 0.36944514593688032589 0.18661226787867851717 0.07768242137745107190
2.76000 0.61829439180890410910 0.36966631415295186924 0.18704424794374863161 0.07796894660501539620
2.77000 0.61807110463808467848 0.36990579995045447248 0.18748440372565811085 0.07825880856140698949
2.78000 0.61787320919353394544 0.37016362250575352011 0.18793277946568764936 0.07855202602275215829
2.79000 0.61770069722849352267 0.37043980099521434113 0.18838941940511774731 0.07884861776517715359
2.80000 0.61755356049620524495 0.37073435459520198698 0.18885436778522901591 0.07914860256480824030
2.81000 0.61743179074991094701 0.37104730248208189769 0.18932766884730195533 0.07945199919777165554
2.82000 0.61733537974285279670 0.37137866383221940225 0.18980936683261717679 0.07975882644019370582
2.83000 0.61726431922827229570 0.37172845782197960762 0.19029950598245531923 0.08006910306820064216
2.84000 0.61721860095941161184 0.37209670362772789831 0.19079813053809685508 0.08038284785791871556
2.85000 0.61719821668951246885 0.37248342042582949230 0.19130528474082242330 0.08070007958547420479
2.86000 0.61720315817181647944 0.37288862739264960755 0.19182101283191244079 0.08102081702699333310
2.87000 0.61723341715956592246 0.37331234370455351756 0.19234535905264765754 0.08134507895860242088
2.88000 0.61728898540600263267 0.37375458853790660685 0.19287836764430854597 0.08167288415642769139
2.89000 0.61736985466436822279 0.37421538106907403787 0.19342008284817574504 0.08200425139659545115
2.90000 0.61747601668790452756 0.37469474047442108411 0.19397054890552967166 0.08233919945523186790
2.91000 0.61760746322985360379 0.37519268593031307457 0.19452981005765107581 0.08267774710846331754
2.92000 0.61776418604345739727 0.37570923661311517172 0.19509791054582042991 0.08301991313241599557
2.93000 0.61794617688195740968 0.37624441169919276007 0.19567489461131826189 0.08336571630321618076
2.94000 0.61815342749859603089 0.37679823036491100208 0.19626080649542523848 0.08371517539699016575
2.95000 0.61838592964661454054 0.37737071178663528226 0.19685569043942188761 0.08406830918986417378
2.96000 0.61864367507925521750 0.37796187514073070757 0.19745959068458873720 0.08442513645796445587
2.97000 0.61892665554975978548 0.37857173960356260700 0.19807255147220642622 0.08478567597741731854
2.98000 0.61923486281137019027 0.37920032435149642058 0.19869461704355545484 0.08514994652434901279
2.99000 0.61956828861732815561 0.37984764856089714424 0.19932583163991646202 0.08551796687488580351
3.61010 0.68945420264701895441 0.45654583103964491153 0.25705774306347767277 0.11598394300585476713
3.64010 0.69386027896862401132 0.46170955267253754872 0.26116133724598694643 0.11805488378421158391
3.67010 0.69838141473087300692 0.46704772138852346242 0.26541789352183164929 0.12018321877261792241
3.70010 0.70303027649575910996 0.47255760933039631100 0.26981317526125431216 0.12236084389274183570
3.73010 0.70781856448532676218 0.47823615410963637995 0.27433511443767599758 0.12458412988880480932
3.76010 0.71275516443588515791 0.48408045534521643161 0.27897556136181222985 0.12685524150673596622
